12647 451.055999755859 180.344345092773 91.4280853271484 0.861967265605927 13120 0.658595025539398 1
14441 495.365997314453 210.023284912109 89.2030181884766 0.905320465564728 14805 0.540214002132416 -1
15319 506.024993896484 208.227752685547 94.8387451171875 0.890257894992828 15813 0.573702335357666 -1
11538 418.661010742188 170.85090637207 86.4983978271484 0.862369179725647 11741 0.713543593883514 1
9753 402.579010009766 170.614181518555 73.3134841918945 0.902970135211944 10028 0.564213812351227 1
11965 455.817993164063 196.161865234375 78.4288101196289 0.916595041751862 12247 0.659446656703949 -1
11354 426.872985839844 172.396255493164 85.4024047851562 0.868673920631409 11703 0.729222893714905 1
12391 437.618988037109 175.367233276367 90.8194274902344 0.855452418327332 12600 0.634784817695618 1
10392 416.489013671875 177.366348266602 75.5669479370117 0.904699563980102 10559 0.562459409236908 1
15007 500.307006835938 210.717758178711 92.1704635620117 0.899261236190796 15431 0.580766260623932 -1
10246 406.371002197266 163.89469909668 81.5082168579102 0.867566823959351 10655 0.707108378410339 1
11982 448.864013671875 188.145980834961 81.8552169799805 0.900400400161743 12206 0.628152012825012 1
14516 492.786010742188 209.760131835937 89.5131988525391 0.904374003410339 14836 0.733575880527496 -1
13681 478.537994384766 202.761077880859 87.0230407714844 0.9032142162323 14015 0.641938805580139 -1
12220 465.686004638672 200.174163818359 79.0418472290039 0.918738961219788 12588 0.574383080005646 -1
11267 421.868988037109 170.356216430664 86.010986328125 0.86318427324295 11576 0.740762650966644 1
11379 438.164001464844 182.200088500977 80.8866653442383 0.896054446697235 11735 0.594141602516174 1
12341 451.115997314453 183.645599365234 86.6964340209961 0.881552755832672 12676 0.602117478847504 1
15982 523.174011230469 220.014999389648 94.2184829711914 0.903666615486145 16337 0.569200098514557 -1
11815 430.106994628906 177.796920776367 85.6785507202148 0.876231729984283 11993 0.706174194812775 1
12476 452.757995605469 192.323120117188 83.6725692749024 0.900400280952454 12654 0.806411981582642 1
12308 436.640014648438 174.938446044922 90.6161727905274 0.855387330055237 12544 0.686523854732514 1
12124 446.440002441406 188.975341796875 82.716796875 0.899115204811096 12336 0.740351736545563 1
14723 490.709014892578 205.417129516602 92.4997329711914 0.892876327037811 15013 0.570194780826569 1
14619 493.523986816406 209.53288269043 89.8080139160156 0.903489351272583 14973 0.612314164638519 -1
15475 511.796997070313 220.476928710938 90.2072296142578 0.91246896982193 15734 0.827318906784058 -1
12466 453.446990966797 185.616119384766 86.5885696411133 0.884525001049042 12706 0.601989567279816 1
12504 445.587005615234 182.378524780273 88.6329574584961 0.873967945575714 12781 0.798875570297241 1
13264 447.947998046875 175.384979248047 98.2975845336914 0.828176438808441 13502 0.660952746868134 1
16513 525.984008789063 219.275436401367 97.9516906738281 0.894680738449097 16950 0.610146343708038 -1
11530 425.391998291016 177.015213012695 83.9269180297852 0.880458772182465 11686 0.808102071285248 1
12907 466.239990234375 194.469268798828 85.9109497070313 0.897127687931061 13268 0.635405898094177 -1
15554 502.096008300781 206.277526855469 97.223388671875 0.881960570812225 15826 0.827340424060822 -1
13657 481.618988037109 207.013153076172 84.5186920166016 0.912858128547668 13872 0.567339658737183 -1
13933 471.713989257813 193.516723632813 91.8762435913086 0.880109071731567 14177 0.744642198085785 -1
