11625 437.359985351563 186.708145141602 79.7237777709961 0.904253125190735 11830 0.721870362758637 -1
11912 439.635986328125 179.977600097656 85.3026962280273 0.88054484128952 12222 0.603964924812317 1
12537 440.105987548828 177.274719238281 91.0868148803711 0.857899606227875 12845 0.670427799224854 1
13932 495.528015136719 213.348541259766 84.3209075927734 0.918583869934082 14297 0.554838716983795 -1
13286 480.071014404297 202.548400878906 85.1169509887695 0.907417535781861 13633 0.550144910812378 -1
12723 460.880004882813 185.754745483398 89.1693496704102 0.877247631549835 13302 0.674996018409729 1
11111 419.929992675781 175.137145996094 81.1183853149414 0.886269092559814 11278 0.588319361209869 1
11182 429.595001220703 181.432174682617 79.1819534301758 0.899739503860474 11389 0.679756820201874 1
14906 497.825012207031 211.341903686523 90.6529541015625 0.903333067893982 15150 0.597482740879059 -1
13062 467.463989257813 197.802429199219 85.398551940918 0.901999711990356 13272 0.624080240726471 -1
11523 441.403015136719 183.050598144531 81.2724609375 0.896032214164734 11815 0.782812476158142 1
13385 460.825012207031 192.646148681641 89.7134857177734 0.884947597980499 13595 0.612754046916962 -1
12901 475.303009033203 209.585968017578 79.268913269043 0.925717055797577 13219 0.682809352874756 -1
15375 494.316009521484 204.470733642578 96.9816055297852 0.880360305309296 15631 0.739182710647583 -1
13980 479.179992675781 206.329040527344 87.0367202758789 0.906672835350037 14137 0.86104953289032 -1
11024 414.859008789063 165.832138061523 85.6408309936523 0.856328904628754 11342 0.635023057460785 1
12278 453.692993164063 184.050155639648 86.6600875854492 0.882213056087494 12601 0.629834830760956 1
8604 373.683013916016 153.579605102539 72.3096466064453 0.882224798202515 8787 0.602563202381134 1
13840 476.901000976563 201.625686645508 88.2425003051758 0.899142980575562 14205 0.630581378936768 -1
11034 414.501007080078 169.080154418945 84.2316589355469 0.867075979709625 11256 0.768170416355133 1
10879 427.135986328125 179.450775146484 78.2927780151367 0.89980560541153 11110 0.735465109348297 1
13272 474.927001953125 195.778549194336 87.165153503418 0.895419657230377 13597 0.586063742637634 -1
16194 528.120971679688 226.874389648437 91.6351852416992 0.914801955223084 16524 0.552017986774445 -1
10846 418.851989746094 172.206771850586 81.6929016113281 0.880315601825714 11069 0.682739496231079 1
15636 504.182006835937 212.136245727539 94.4893112182617 0.895322680473328 15927 0.744997143745422 -1
10536 397.498992919922 160.967910766602 83.6986846923828 0.854183793067932 10711 0.675384640693665 1
11733 436.260009765625 182.889221191406 82.626091003418 0.89212828874588 11955 0.686622202396393 -1
15319 506.024993896484 208.227752685547 94.8387451171875 0.890257894992828 15813 0.573702335357666 -1
14741 497.225006103516 212.463363647461 89.453727722168 0.907046139240265 15036 0.553714990615845 -1
8328 369.738006591797 152.565856933594 70.568603515625 0.886595726013184 8579 0.584421038627625 1
14232 505.885009765625 214.102874755859 86.4141082763672 0.914931058883667 14702 0.526020109653473 -1
13021 455.976989746094 185.104370117188 91.0628204345703 0.870621204376221 13380 0.700656473636627 1
15224 510.881988525391 213.196166992187 92.3234100341797 0.901372611522674 15686 0.639529526233673 -1
11682 437.040008544922 176.230987548828 86.3224945068359 0.871820271015167 11969 0.581194043159485 1
15547 501.804992675781 208.499176025391 95.807861328125 0.8881716132164 15867 0.598283708095551 -1
11923 439.713012695313 183.156951904297 83.9017486572266 0.888907551765442 12116 0.585925579071045 1
15593 512.427978515625 216.615707397461 92.9100189208984 0.903344213962555 16050 0.777473092079163 -1
13627 476.989013671875 201.194519042969 86.9522552490234 0.901787340641022 13926 0.780559062957764 -1
12289 444.554992675781 186.35285949707 84.8592987060547 0.890302836894989 12448 0.767678678035736 1
11418 432.894989013672 184.016159057617 79.6311416625977 0.901518821716309 11608 0.631421804428101 1
10241 411.946990966797 167.747680664063 79.1055068969727 0.881826281547546 10486 0.58974951505661 1
11381 434.317993164063 174.863693237305 85.0339202880859 0.873799204826355 11692 0.601850867271423 1
13779 481.976013183594 200.478576660156 88.8467102050781 0.896436095237732 14192 0.571980059146881 -1
12695 447.834014892578 179.082382202148 91.4732437133789 0.859706342220306 12947 0.607968986034393 1
10691 407.087005615234 163.291748046875 84.5892028808594 0.855365514755249 10921 0.612103521823883 1
13655 477.626007080078 203.956039428711 86.2228317260742 0.906245410442352 13857 0.7378289103508 -1
12502 443.585998535156 179.128143310547 89.9493255615234 0.864780128002167 12788 0.789267659187317 1
13032 459.631011962891 186.473495483398 90.2548217773438 0.875063121318817 13247 0.800491392612457 1
14944 500.238006591797 209.557647705078 91.5284118652344 0.899573385715485 15255 0.628956258296967 -1
11212 413.566009521484 169.678100585938 84.6347503662109 0.866719424724579 11400 0.808888256549835 1
10389 403.035003662109 164.524627685547 81.0102005004883 0.870374977588653 10664 0.607650458812714 1
16085 520.705993652344 217.496307373047 95.4055709838867 0.898656129837036 16514 0.702708601951599 -1
12758 451.369995117188 180.739440917969 91.5646514892578 0.862174570560455 13170 0.649063885211945 1
10829 404.751007080078 160.117889404297 87.5086212158203 0.837441980838776 11138 0.721452355384827 1
10524 402.494995117188 164.081939697266 82.4643783569336 0.864530444145203 10713 0.632527947425842 1
14908 499.468994140625 209.119476318359 92.062873840332 0.897879898548126 15324 0.763338446617126 -1
11512 414.600006103516 166.644195556641 88.6269073486328 0.846849143505096 11700 0.77054888010025 1
15806 513.844970703125 221.1923828125 91.629508972168 0.910161972045898 16043 0.574868142604828 -1
13502 473.011993408203 198.147384643555 88.0355911254883 0.895881295204163 13778 0.753880500793457 -1
15480 494.276000976562 201.787002563477 98.6182022094727 0.872438311576843 15760 0.662387669086456 -1
13446 475.127990722656 198.699554443359 87.3792953491211 0.898117363452911 13765 0.575722515583038 -1
13900 475.889007568359 198.168930053711 90.5426025390625 0.889520108699799 14161 0.717234253883362 -1
13350 466.618988037109 196.508972167969 87.1615524291992 0.896249651908875 13562 0.799209773540497 -1
12287 451.207000732422 190.119323730469 83.281867980957 0.898950338363647 12599 0.590012013912201 1
14017 491.097991943359 212.428359985352 84.6909484863281 0.917090117931366 14287 0.762124836444855 -1
12434 437.897003173828 183.228729248047 87.0101547241211 0.880055010318756 12605 0.725014567375183 1
10386 405.967987060547 165.675048828125 81.0300140380859 0.872233271598816 10684 0.636241137981415 1
13895 488.252990722656 207.034484863281 86.1609878540039 0.909288048744202 14228 0.782905101776123 -1
14755 499.817993164062 202.612274169922 95.5160827636719 0.881907224655151 15123 0.600529074668884 -1
14019 475.755004882813 194.517929077148 92.8169555664062 0.878814280033112 14308 0.591119945049286 -1
12199 454.403991699219 191.909576416016 82.1407623291016 0.903770208358765 12555 0.750522971153259 -1
13746 483.820007324219 205.842193603516 86.1886901855469 0.908118844032288 14060 0.715937495231628 -1
11149 416.890991210938 167.292129516602 86.6996154785156 0.855227470397949 11323 0.690896689891815 1
10584 437.048004150391 188.441421508789 72.5480880737305 0.922920703887939 10936 0.558051228523254 1
14435 491.903991699219 207.462631225586 89.7056274414063 0.901684701442719 14842 0.577977955341339 -1
10262 412.768005371094 166.648803710938 80.3259582519531 0.876167118549347 10554 0.575805187225342 1
9646 390.955993652344 162.013671875 76.3164215087891 0.882106900215149 9815 0.675112009048462 1
15583 504.183013916016 207.846832275391 96.9117584228516 0.884644985198975 15906 0.685388803482056 -1
10921 425.011993408203 175.638320922852 80.6068801879883 0.88846892118454 11271 0.770440936088562 1
16566 527.585998535156 217.094573974609 98.10107421875 0.8920778632164 16987 0.751906335353851 -1
11341 437.566009521484 181.903442382813 80.5766906738281 0.896539390087128 11669 0.766283810138703 1
9976 406.079010009766 168.06120300293 76.8606109619141 0.889293432235718 10295 0.573366284370422 1
12792 443.726989746094 179.130264282227 92.1903915405273 0.857397019863129 13044 0.794188857078552 1
11695 434.134002685547 183.092468261719 82.1422576904297 0.893713533878326 11845 0.798838794231415 1
11483 437.024993896484 185.752380371094 79.0817337036133 0.904846787452698 11665 0.575070083141327 1
16582 532.357971191406 223.358840942383 95.7497177124023 0.903455853462219 17089 0.714310348033905 -1
13524 487.468994140625 208.153427124023 83.6142654418945 0.915773332118988 13830 0.637924551963806 -1
10227 403.998992919922 164.808654785156 80.2197265625 0.873544335365295 10496 0.630595624446869 1
12914 464.179992675781 182.701553344727 91.9550933837891 0.864107251167297 13385 0.643512070178986 1
10775 414.997985839844 165.728958129883 84.2712326049805 0.861068904399872 11036 0.634458005428314 1
13244 467.644012451172 193.42497253418 88.6365356445313 0.888824582099915 13672 0.797927439212799 -1
12598 445.184997558594 178.979248046875 91.1021575927734 0.860760867595673 12923 0.63141542673111 1
12333 463.154998779297 196.59944152832 81.6015319824219 0.909791827201843 12705 0.592021882534027 -1
11771 441.859985351563 186.997772216797 81.2696151733399 0.900622606277466 12109 0.619265556335449 -1
11274 425.054992675781 173.380325317383 83.8337936401367 0.875330328941345 11526 0.652770519256592 1
11658 424.533996582031 170.769943237305 88.2464218139648 0.856132626533508 11963 0.682992577552795 1
16412 515.114990234375 208.694549560547 101.941757202148 0.872578740119934 16857 0.773785948753357 -1
13582 476.665985107422 199.451889038086 88.4086990356445 0.896393954753876 13825 0.568998754024506 -1
10208 394.529998779297 161.667236328125 81.4167022705078 0.863933026790619 10361 0.660968661308289 1
11619 447.316986083984 193.120864868164 77.052131652832 0.916957914829254 11811 0.664550423622131 1
12630 444.058990478516 180.084884643555 90.3501129150391 0.86503678560257 12855 0.677611470222473 1
12261 457.511993408203 201.017929077148 78.1581268310547 0.921317219734192 12431 0.812417149543762 1
